feature,mentions,sentiment
Tile,309,0.534808511130887
Tiles,19,0.7367603671583837
Tilt,138,0.6403535267311689
Tilta,6,0.7882809370251683
Tilting,7,0.8849498480392087
Timeframe,8,0.27477986151643563
Timelapse,9,0.8721804161387909
Timeline,9,0.38162160351768964
Timemachine,6,0.8445640925686652
Timeout,15,0.382355886286435
Timer,87,0.6156519573379573
Times,16,0.4417185206184513
Timing,33,0.6919329618377201
Tin,38,0.33699614429880104
Tinny,6,0.5583899687044322
Tint,40,0.5236186447393265
Tiny,18,0.6752243366136099
Tip,420,0.6132561688644447
Tipo,10,0.5330474947113544
Tipping,7,0.7769470134517178
Tire,20,0.5806919373033452
Tissue,9,0.8028029304017158
Titanium,8,0.46743277863788535
Title,144,0.4819706619212714
Tivo,28,0.7387852706254178
Tldr,11,0.3734530971930574
Toast,13,0.5402436947960478
Todas,10,0.6113499843515455
Today,848,0.45812424458468515
Toddler,72,0.6996188361769984
Todo,55,0.7985984659925717
Todos,11,0.7139801295971583
Toe,14,0.7336184975117378
Toggle,29,0.5330184282150906
Toilet,17,0.28201925236841335
Tokina,28,0.8147281886862662
Tolerance,33,0.5839400230413021
Toll,12,0.574246267254542
Tom,38,0.4688231560453699
Tomato,12,0.6661264629974539
Tomorrow,68,0.26813775288749586
Tomtom,64,0.5122209788091823
Ton,354,0.716810476074805
Tone,142,0.6895908137248882
Tongue,6,0.3640205894286434
Tonight,34,0.43798625319579837
Tool,471,0.7232128024308522
Toolbox,8,0.5809635553050612
Toolkit,6,0.7617802201809051
Tools,8,0.39938248656108044
Tooth,147,0.6441592432001803
Toothbrush,9,0.8470687496268915
Toothpick,8,0.5180461319541791
Topic,11,0.8408589511580596
Tornado,8,0.7355315206223167
Torque,7,0.8314594736522329
Torras,6,0.924547567696815
Torture,6,0.5100478709270343
Torx,8,0.4832912454257894
Toshiba,113,0.618213023852729
Toslink,10,0.8093145135673694
Toss,9,0.5659625429867042
Total,154,0.5052549894298627
Totally,13,0.5351556664771544
Totalmente,12,0.4882311622107712
Tote,15,0.8878309931475087
Touch,1000,0.6797729134030851
Touchbar,6,0.7778125890763476
Touchpad,49,0.6160736742740668
Touchscreen,84,0.6679491397236623
Tour,17,0.6523271810515058
Tourist,7,0.9977327125670854
Tow,9,0.5198577844453717
Towel,28,0.7133457829258987
Tower,206,0.6566268628211952
Town,130,0.6615561799304627
Toy,163,0.5266652935576637
Toyota,52,0.7137718597917299
Tplink,15,0.5570127942793381
Tpu,7,0.6982564235471987
Trabaja,9,0.7786205992775245
Trabajo,6,0.7315986218163744
Track,301,0.6477596271299951
Trackball,54,0.6793129010712383
Tracker,57,0.5895870578390539
Tracking,110,0.5518416242611817
Trackpad,66,0.5943778366369467
Traction,6,0.7350953335408121
Tractor,12,0.9042512070627708
Trade,96,0.6595048585556166
Tradeoff,6,0.9736044623981192
Trading,6,0.4238081581473428
Tradition,9,0.8890878232163636
Trae,13,0.7615639686118811
Traffic,155,0.6051530910842684
Trail,45,0.6672978454793338
Trailer,55,0.7749714259635022
Train,36,0.7336117114476414
Trainer,7,0.6287909253400618
Training,50,0.7234913162175508
Transaction,52,0.8490928407929739
Transceiver,24,0.7125034150670521
Transcend,21,0.5685751689757342
Transcription,40,0.7621597120351907
Transcriptionist,9,0.7037884565943386
Transducer,16,0.6678169591868937
Transfer,412,0.7396901515535451
Transferring,6,0.9318936949590958
Transformer,43,0.6078214513139291
Transistor,17,0.3774736121652977
Transit,19,0.7588086239342565
Transition,39,0.7956797748420519
Translation,21,0.46224709426695926
Transmission,68,0.6166139451076614
Transmit,16,0.5388406222582489
Transmitter,254,0.679818648054055
Transparency,7,0.7272058666484165
Transport,28,0.7661099906087786
Transportation,12,0.8986534276767392
Trap,17,0.5943891735103748
Trash,323,0.12707131291398055
Travel,468,0.8311957493262494
Traveler,17,0.7808998468758278
Traveling,12,0.7577592767944831
Tray,108,0.6869393593398045
Treadmill,59,0.7258075097172769
Treasure,12,0.6544054986346358
Treat,18,0.9776342331663019
Treatment,17,0.6752765710082125
Treble,7,0.37171442836656104
Tree,131,0.6816550683713263
Trend,17,0.4443919166463756
Trendnet,18,0.3746947413488265
Trepidation,8,0.8453142941070837
Tri,8,0.8799906564381672
Trial,245,0.34978531602857993
Triangle,13,0.699264195210372
Trick,203,0.7593801494621057
Trickle,6,0.5681237022702893
Trigger,101,0.6065071640498152
Trim,32,0.6701219488486458
Trinity,6,0.7479333514202153
Trip,765,0.741408416394547
Triple,10,0.533805176342139
Tripod,654,0.7879797457181897
Trooper,8,0.13698718120576814
Trouble,758,0.5702149013784774
Troubleshoot,19,0.154096410168246
Troubleshooting,122,0.21971661198553133
Trs,6,0.9462738244134622
Truck,277,0.6876471516456812
Trucker,7,0.6560471926350147
True,11,0.7480187146416442
Trunk,23,0.6796580006208071
Trust,26,0.569671496434379
Truth,52,0.4633506124233603
Try,336,0.6118679180343038
Tsa,10,0.7221234260199708
Ttl,12,0.6308377748136991
Tub,20,0.8334653580830491
Tube,146,0.7018934955782766
Tubing,29,0.7966115170696365
Tuck,10,0.7836681072949432
Tuesday,15,0.5176917504247588
Tug,14,0.5401600211916957
Tumble,7,0.8005100729975051
Tundra,16,0.8307692672501616
Tune,102,0.8262922960830289
Tuner,87,0.6002629046514363
Tuning,65,0.7017399605144209
Tunnel,29,0.5802473734777244
Turbine,22,0.7662208077923754
Turbo,21,0.8800510011905793
Turkey,6,0.9792551817954518
Turn,220,0.6341531556137686
Turnaround,11,0.6131160060573496
Turner,9,0.5046409287299158
Turning,16,0.6920704709555139
Turntable,99,0.7973028118985986
Turquoise,6,0.9749949763524152
Turtle,17,0.5136043525280376
Tutorial,46,0.730012846395094
Tuve,7,0.8228481058363936
Tv,2695,0.692718256671971
Tvs,8,0.891796121657535
Twc,15,0.7949273676878268
Tweak,31,0.7090249987123834
Tweaker,6,0.7990631721525764
Tweaking,23,0.7423802881676238
Tween,6,0.847963995183818
Tweeter,37,0.7280852000297494
Tweety,6,0.8913739893469028
Tweezer,25,0.46847696365322916
Twin,14,0.8304544084499607
Twist,40,0.7561120556300012
Twisting,15,0.5765556054733073
Twitter,14,0.594119883701621
Tws,7,0.9942023369783003
Type,1097,0.6905688789963776
Typewriter,9,0.7363484787605962
Typing,64,0.6691754979635789
Typist,18,0.5616384925120251
Typo,19,0.48852438865364284
Uap,6,0.458520974459437
Uber,14,0.6500762895209066
Ubiquiti,57,0.5769177264019003
Ubiquity,10,0.5156123407767155
Ubuntu,39,0.8555655781006536
Uefi,9,0.5000414854487948
Ugh,43,0.2538360518161045
Uhd,26,0.7915514719094902
Uhf,57,0.6396242796431659
Ui,65,0.5971202792680392
Ultimate,19,0.489657404538823
Ultra,120,0.7055491817438451
Ultrabook,12,0.9483194601416471
Ultrawide,13,0.7251125489755605
Umbrella,51,0.8234291901922095
Una,127,0.5707092543527224
Unbelievable,12,0.5400808791043042
Unbox,6,0.8275184364174493
Unboxing,8,0.7254286286697607
Uncle,8,0.7811766752784024
Underside,27,0.6807118389460137
Understanding,48,0.5931337390775298
Understatement,19,0.4136295802554263
Underwater,23,0.5749168943464452
Uniden,12,0.891541890380419
Unifi,26,0.6581640571379327
Unifying,7,0.7783236534367981
Uninstalling,7,0.3104890985331232
United,15,0.32081691483035685
Universal,26,0.5723833063132658
University,10,0.7147853896254673
Unix,11,0.6270726074739783
Unlock,10,0.4275273060658947
Uno,50,0.6160932689432229
Unos,8,0.6573635205859318
Unplug,20,0.29762273748056034
Unsure,14,0.6593567149066075
Untill,11,0.45045093463903124
Up,93,0.7318244339699196
Update,1282,0.49719028295028656
Updated,10,0.5369686523277778
Upgrade,469,0.7337663181868165
Upgrading,17,0.6483654705704848
Upload,54,0.46882558680873543
Upright,18,0.6462427540003167
Ups,105,0.3992349964827077
Upscaling,12,0.6979712508036755
Upset,7,0.21395463084003755
Upside,17,0.6257720150101437
Upstairs,11,0.8622392539612271
Uptime,10,0.7254613292476279
Url,21,0.5255477534907792
Us,227,0.5568918985048181
Usa,76,0.5383628135854164
Usability,39,0.5495554208046554
Usage,356,0.5430921500163176
Usb,3767,0.6531308733150388
Usbc,19,0.7012329557045106
Usbs,7,0.3905965060610989
Usd,14,0.5096045008478021
Use,3925,0.5819514645233744
Useage,6,0.7270105086111774
Usefulness,22,0.5175246613057838
Useless,10,0.05133771582040936
User,1159,0.5965037892317082
Username,12,0.33247068110116135
Usm,7,0.9291180838564677
Uso,30,0.6441673987428658
Usp,7,0.5747176367107646
Usps,19,0.5902282744722661
Utilities,8,0.8654568617057521
Utility,115,0.5811451999404792
Vacation,207,0.6800652165154972
Vacuum,53,0.5846352743097187
Vaio,15,0.7408383057122895
Vale,11,0.925563606814566
Valentine,7,0.8550967956377592
Valley,16,0.6819041384587763
Value,1458,0.8649506621394296
Valve,16,0.8211360850182245
Van,44,0.747861357106806
Variable,11,0.6545456910124895
Variant,12,0.5363369017431978
Varias,6,0.48931234298894805
Variation,29,0.6955109424608085
Variety,248,0.8284763930677136
Vcore,6,0.9577246067541031
Vcr,43,0.6675157104219516
Vdc,11,0.6639905548654497
Vece,7,0.37766543150480303
Vega,7,0.9459525433152781
Vegas,32,0.767050916365406
Vehicle,302,0.737297835786742
Velcro,252,0.8071747195922471
Velvet,16,0.8635614345739668
Ven,6,0.7038862824750444
Vendedor,13,0.5852848168802806
Vender,11,0.5166582624872469
Vendor,235,0.5250159099538305
Veneer,6,0.5321590313881946
Venezuela,7,0.677917109270181
Vengeance,16,0.7652426692529843
Vent,172,0.599142213523771
Ventilation,27,0.7462718115534194
Venue,16,0.7436263254512596
Ver,29,0.6640121981718352
Vera,12,0.7115803857256348
Verbatim,12,0.734538481276104
Verdad,14,0.6617822881754754
Verdict,9,0.6342043080148869
Verification,18,0.28697791820417884
Verizon,48,0.569066258640305
Versa,28,0.6966644569350008
Versatile,21,0.9641736722724523
Versatility,83,0.8389914880786512
Verse,11,0.7304988756871105
Version,1119,0.6211498905055112
Vertex,12,0.43631328116801643
Vertical,22,0.6187772679814688
Vesa,38,0.6785254856111255
Vez,12,0.49858647206565365
Vga,190,0.6325005902539583
Vhf,57,0.6220596751002615
Vhs,48,0.5823864449478909
Vibe,12,0.8200328789462219
Vibrate,11,0.5869479508202692
Vibration,116,0.7145910720792957
Vice,13,0.6230259035454275
Vicinity,10,0.6977018027224403
Victim,7,0.5762514652118885
Victory,7,0.8989303443803303
Vid,30,0.6074451858837467
Video,3527,0.6168511231785038
Videographer,10,0.8626864164412836
Videography,6,0.7233155053885033
Videoid,255,0.6777804616019791
Videophile,6,0.7888109910709318
Videos,16,0.7935816461285867
View,853,0.49150622206271144
Viewer,37,0.6760214007415531
Viewfinder,45,0.7032370289942871
Viewing,133,0.6015517197021316
Viewsonic,10,0.8371432606800226
Vilros,9,0.5511797232086084
Vimtag,7,0.48623274489572005
Vine,16,0.6148943345006046
Vino,7,0.5914108634460717
Vintage,23,0.8985250805233828
Vinyl,100,0.7787781356104096
Viola,8,0.8536395441769855
Violation,7,0.5512817287651289
Virus,36,0.42231194545941736
Visibility,28,0.8334149789734511
Visio,14,0.560204619182124
Vision,786,0.5909174141042898
Visit,23,0.4466784039712207
Visitor,14,0.8297411624412884
Visión,18,0.6939800453061858
Vista,72,0.5850107281079949
Visual,24,0.5798549644520486
Vivitar,10,0.27637782871024685
Vivo,13,0.46684851270849603
Vivosmart,8,0.7301717290538363
Vixia,8,0.7935429661592934
Vizio,111,0.6466968623226585
Vlan,14,0.7214552419027314
Vlc,22,0.6312429334582041
Vlog,9,0.7554375677977482
Vocal,41,0.6710782119015476
Voice,472,0.6292171921564289
Voicemail,12,0.15752515579030538
Void,6,0.5489578097088573
Voila,39,0.7926485587100988
Voip,20,0.6487020300344739
Volt,110,0.6577868722078909
Voltage,175,0.6085061332650782
Voluman,6,0.610881985805463
Volume,1546,0.5783697615013638
Volumn,6,0.7480418590518335
Volunteer,7,0.9614901160114512
Vonage,7,0.9925580999032328
Voyage,232,0.7031309094548713
Voyager,46,0.5860720722905725
Vpn,69,0.6436977001643676
Vr,64,0.7159676024897408
Vram,6,0.8261739727458917
Vtech,7,0.8557096064011732
Wacom,8,0.762672275188379
Waist,48,0.5621118328278195
Wait,52,0.5473215827805689
Waiting,13,0.32410063439657766
Wake,45,0.7083355317948089
Wal,23,0.5801668589069184
Walk,57,0.6182936256454763
Walker,12,0.5643103046653172
Walkie,27,0.6413063384566663
Walking,18,0.6843400346163738
Walkman,21,0.5289014244571306
Wall,1275,0.7372093197965182
Wallet,141,0.7037760461339498
Wallpaper,6,0.589504332980141
Wally,6,0.5226469698924726
Walmart,112,0.5038948703988483
Walnut,15,0.7747699832815367
Wan,43,0.6000955651296291
Wand,11,0.6467985746117351
Wanna,18,0.6640872685707614
Want,7,0.630268516135402
Wap,6,0.9888278388534673
War,16,0.675534151233478
Warcraft,13,0.8709584906464443
Ware,23,0.5659566525137052
Warehouse,61,0.4835226926239318
Warmer,6,0.8278352983713072
Warmth,22,0.8122691385178769
Warner,19,0.618778286880115
Warning,238,0.37601116595137035
Warrant,7,0.3843477357711111
Warrantee,18,0.28614696169905884
Warranty,1094,0.34359580852274463
Warrenty,16,0.37335644149425207
Warrior,7,0.8103703624240423
Wars,8,0.8616286483575095
Wart,12,0.8336260842424963
Wasabi,7,0.9959848356998658
Wash,27,0.6251423917689223
Washer,52,0.6768017010953582
Washing,18,0.6568871006214371
Wast,7,0.15488897663142
Waste,973,0.05519579768748327
Watch,599,0.5686855368119006
Watchband,6,0.4621198698878288
Watching,16,0.7974689599323028
Water,552,0.6966746624092185
Waterfall,7,0.9934576549941474
Waterproof,46,0.7828537648345683
Waterproofing,7,0.45263136231473516
Watt,198,0.6427609893553473
Wattage,48,0.600075117482144
Watts,22,0.6218649856852029
Wav,6,0.9244315029257754
Wave,96,0.6995491075684489
Wax,7,0.5998804692810934
Waypoint,6,0.5505345725105144
Wayyyy,6,0.557117767787228
Wds,6,0.45209857637140277
Weakness,22,0.5627028262718919
Wear,205,0.6945350955802274
Weather,224,0.7024943425427149
Weatherproof,9,0.691545012807991
Web,480,0.55216263365002
Webcam,137,0.695620112364717
Webex,13,0.5815823611830218
Webpage,35,0.5064102720901636
Website,577,0.45391099785601957
Wedding,72,0.7003175343630169
Wedge,13,0.5696209259241676
Wednesday,14,0.43933475855426096
Week,3502,0.3856884186132334
Weekday,6,0.7193750502337934
Weekend,163,0.5910037332211291
Weeks,7,0.3425039881840348
Weigh,8,0.6660754890144744
Weight,1173,0.734677301196961
Weird,8,0.15289984148694202
Welcome,10,0.6904912967322161
Weld,8,0.45538041356849135
Wenger,15,0.6633836459421825
Wep,13,0.5793738567534512
West,25,0.8346908605913632
Western,90,0.4892732448542827
Wet,12,0.4349960237353419
Wfh,14,0.8973366458516726
Wha,7,0.599591611701596
Whack,6,0.4131223948497791
Wheel,305,0.6326966214499228
Whim,23,0.8962975705324662
Whine,20,0.4861697819491383
Whining,10,0.5127487632678822
Whip,9,0.9551139344564743
Whisper,21,0.6112316656369894
Whistle,68,0.7991592134289128
Whistler,11,0.660102771573954
Whit,8,0.5491351450327784
White,137,0.6563829455193175
Whomever,6,0.19566691108047962
Wich,7,0.5877226304479076
Wide,17,0.7021988088039078
Widescreen,20,0.7130191637494135
Widget,10,0.6420111057872419
Widow,6,0.6278585695545189
Width,91,0.6914211804702702
Wierd,11,0.6575567642417313
Wife,786,0.7631877485201185
Wifi,1464,0.5073458784181788
Wiggle,31,0.5824133648049845
Wii,39,0.7660947419017947
Wild,6,0.6046306751668453
Wildlife,22,0.8669046266437693
Willingness,6,0.7208116422043531
Win,111,0.6580788194030672
Wind,135,0.6753670516081103
Window,1193,0.4266650369495868
Windows,883,0.610726009180856
Windowsill,7,0.5203243336124744
Windscreen,6,0.9579099111142568
Windshield,115,0.623557562007994
Winegard,12,0.3695512432216977
Wing,25,0.6982212656293996
Wink,13,0.8938339846813156
Winner,52,0.8452567818889153
Winter,69,0.8407402530112608
Wintv,8,0.35587990762724075
Wipe,57,0.5638989138648245
Wire,1372,0.6207964090861201
Wired,7,0.45207109705994036
Wireless,412,0.6488205970484698
Wires,8,0.45492948890387197
Wiring,220,0.6525030602898452
Wisconsin,10,0.8866730222594924
Wish,178,0.5758969454424065
Wit,15,0.4777523659984581
Witch,15,0.6339581295304622
Witness,10,0.5736621533549624
Wizard,27,0.778569469421065
Wma,19,0.6865916056397653
Wobble,16,0.5154243142642372
Wobbling,6,0.9673194840045957
Woe,10,0.43545801569125614
Wohome,10,0.9232242506797774
Wok,7,0.9836340575212879
Woman,55,0.575722082325559
Wonder,63,0.6572469292159584
Wont,15,0.2903364827633292
Wood,148,0.6883595239589734
Woofer,89,0.7544203666223571
Wool,6,0.14704130368772894
Woot,7,0.38848988221226527
Word,409,0.5536036260685346
Wording,6,0.36002488882513717
Work,5545,0.7762932277593498
Workaround,29,0.6148783422279942
Workbench,7,0.8596690082257348
Workday,9,0.7226689301250089
Worked,22,0.6819887653003786
Worker,72,0.7383360176457548
Workflow,11,0.8457720116831214
Working,223,0.4376540629936705
Workload,7,0.7839032191425629
Workmanship,52,0.6761002668516505
Workout,148,0.7711159009137387
Workplace,8,0.7004281647405151
Works,34,0.89809209084342
Workshop,21,0.8682994267707856
Workspace,8,0.8102867860452534
Workstation,53,0.7912716495511803
World,370,0.683250731400391
Worry,108,0.8506696372654309
Worship,7,0.7809132452197706
Worst,10,0.14528556475415827
Worth,127,0.6923358314965098
Wound,7,0.38100251184576855
Wow,83,0.8298661853246616
Wpa,13,0.6169153687794908
Wps,16,0.66369365837636
Wrangler,18,0.7512547340463951
Wrap,95,0.6831860935162312
Wrapper,11,0.39773686310615053
Wrapping,17,0.6504492272313869
Wrench,57,0.6593484247732385
Wrinkle,26,0.6606316780800205
Wrist,247,0.6602242334815579
Wristband,11,0.6126694918705404
Write,52,0.6372093018110788
Writer,29,0.698765033722558
Writing,93,0.6350393420831997
Wrong,59,0.30113601583742805
Wrt,35,0.5272940091364684
Wtf,24,0.12796951064956374
Wth,13,0.4847319365967101
Wyze,203,0.4356153958795788
Xbmc,6,0.8645445295842364
Xbox,294,0.7596961492766234
Xbr,6,0.7699364774489368
Xclear,30,0.8888599188850397
Xfinity,27,0.5427886843266336
Xiaomi,8,0.48392112531291787
Xlr,13,0.7418438606445517
Xlt,7,0.6685364488553854
Xmas,46,0.5632568876019871
Xmp,22,0.6923058150820328
Xps,43,0.7788925458870687
Xti,7,0.9222278138539488
Yaesu,20,0.7308152401572443
Yahoo,7,0.25231551069633235
Yamaha,36,0.6922304198463584
Yard,199,0.7404874403551575
Yay,37,0.7235267276063914
Yea,7,0.7269544957816834
Yellow,27,0.670004236512964
Yellowstone,9,0.7382371379288897
Yep,16,0.6738654936725652
Yes,7,0.5690595451908719
Yesterday,248,0.4483355717595494
Yield,6,0.5413806344246647
Ymmv,11,0.7202491206751968
Yoga,32,0.7199136294739219
Yongnuo,11,0.7968906660416079
York,18,0.6725342169892328
Yosemite,13,0.7180127576530839
Youth,6,0.8413878273131559
Youtube,404,0.7260476858530881
Youtuber,6,0.7577580862077108
Yr,28,0.7646243342164131
Yrs,24,0.6156972519529518
Zagg,69,0.7165909444658504
Zealand,6,0.6015347631182522
Zeiss,6,0.46589453258396435
Zen,31,0.6597120901964034
Zenbook,7,0.7396340502974843
Zenith,6,0.5624263051625652
Zero,62,0.2595104065202313
Zilch,6,0.11842101726991434
Zip,134,0.6936745301814039
Zipbuds,9,0.9965427823545825
Ziplock,9,0.2406185294708444
Zipper,327,0.5940997047129228
Zips,9,0.6640045337682952
Zmodo,7,0.3308935233591391
Zombie,6,0.9234672500945939
Zone,94,0.624964678731711
Zoom,526,0.7170322547643517
Zooming,16,0.6635424914366013
Zotac,6,0.7423672730607601
Zune,19,0.6784034139617641
Zwave,7,0.5348332814007465
Único,18,0.6982352278234126
Útil,17,0.8806264787871281
